id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
749972776264042428,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78703,30.27587916421239,-97.7562251833452,Entire home/apt,141,1,0,,,23,278,0,
749972791855266827,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78703,30.274289796982718,-97.75816349557572,Entire home/apt,141,1,0,,,23,278,0,
749972793211511794,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78703,30.27427701010118,-97.75823980742993,Entire home/apt,181,1,0,,,23,277,0,
749972825676952141,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78703,30.274067939077693,-97.756608075717,Entire home/apt,141,1,0,,,23,278,0,
749972869630753981,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78703,30.27577985713394,-97.75681251451847,Entire home/apt,141,1,0,,,23,278,0,
749972887913217036,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78703,30.274101750466244,-97.75795759309604,Entire home/apt,141,1,0,,,23,278,0,
749974280237201167,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78703,30.275352987064743,-97.75819910721546,Entire home/apt,141,1,0,,,23,278,0,
749979119752914081,Condo in Austin · Studio · 2 beds · 1 bath,389697794,David,,78703,30.27591,-97.75673,Entire home/apt,132,1,1,2023-05-19,0.26,23,275,1,
749979215479854700,Condo in Austin · ★4.67 · 1 bedroom · 2 beds · 1 bath,389697794,David,,78701,30.27058,-97.74697,Entire home/apt,170,2,3,2023-03-16,0.30,23,275,3,
749979315232504975,Condo in Austin · ★5.0 · Studio · 2 beds · 1 bath,389697794,David,,78703,30.27466681457637,-97.75809139872868,Entire home/apt,170,1,3,2023-05-26,0.49,23,275,3,
749979501974545585,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78701,30.27129,-97.74838,Entire home/apt,170,2,1,2023-01-04,0.12,23,332,1,
749979621973555739,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78701,30.27096,-97.7464,Entire home/apt,170,2,1,2023-03-19,0.17,23,275,1,
749979672548719447,Condo in Austin · Studio · 2 beds · 1 bath,389697794,David,,78703,30.275618022284355,-97.75806284403907,Entire home/apt,132,1,0,,,23,275,0,
749979724006755171,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78701,30.27246,-97.74849,Entire home/apt,170,2,1,2023-03-12,0.16,23,275,1,
749979799348786657,Condo in Austin · 1 bedroom · 2 beds · 1 bath,389697794,David,,78701,30.27137,-97.74648,Entire home/apt,170,2,0,,,23,275,0,
750004242914461076,Condo in Austin · Studio · 2 beds · 1 bath,389697794,David,,78703,30.275815842952092,-97.75621661534747,Entire home/apt,132,1,0,,,23,275,0,
750035628369381583,Rental unit in Austin · ★4.90 · 1 bedroom · 1 bed · 1 bath,383545979,Chelsea,,78703,30.27445,-97.7607,Entire home/apt,123,3,31,2023-09-05,3.01,1,64,31,
750247358100581254,Home in Austin · ★4.97 · 4 bedrooms · 4 beds · 2.5 baths,411979096,Erika,,78754,30.3633846,-97.6432619,Entire home/apt,215,1,30,2023-08-27,2.98,1,348,30,
750585869219589378,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,102828947,Mario,,78748,30.15274,-97.79604,Entire home/apt,120,30,0,,,1,365,0,
750586822958727410,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78704,30.2647789,-97.7621308,Entire home/apt,153,31,0,,,136,0,0,
750650431581031456,Rental unit in Austin · ★4.91 · 2 bedrooms · 2 beds · 2 baths,485922461,Oluwaseun,,78758,30.40315,-97.72134,Entire home/apt,131,1,57,2023-09-09,5.82,2,200,57,
750660617165682121,Condo in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,485926784,Alexander,,78702,30.2547343,-97.7345835,Entire home/apt,220,2,6,2023-03-27,0.60,1,36,6,
750672064948058927,Condo in Austin · ★4.76 · 2 bedrooms · 2 beds · 1 bath,76410337,Ivonne,,78705,30.29396,-97.74285,Entire home/apt,110,2,29,2023-08-27,3.01,1,283,29,
750672810751665985,Guesthouse in Austin · ★4.67 · 1 bedroom · 1 bed · 1 bath,76679171,Garrett,,78723,30.306463814011757,-97.68755176737406,Entire home/apt,177,2,3,2023-03-26,0.30,3,333,3,
750684113676537510,Home in Austin · ★4.50 · 4 bedrooms · 6 beds · 2 baths,456475914,Evolve,,78744,30.19111,-97.7325,Entire home/apt,210,2,16,2023-08-27,1.63,45,255,16,
750735494809508776,Home in Austin · ★4.88 · 3 bedrooms · 3 beds · 3.5 baths,378270433,Argest,,78745,30.19735,-97.80604,Entire home/apt,126,3,17,2023-09-01,2.02,3,113,17,
750751824540940861,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,15884689,Emily,,78703,30.28273,-97.76011,Private room,95,1,2,2023-04-22,0.20,4,353,2,
750779041674987206,Condo in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,34968706,Alex,,78701,30.25544,-97.73788,Entire home/apt,186,1,46,2023-09-06,4.52,7,142,46,
750819463113239476,Home in Austin · 3 bedrooms · 3 beds · 2 baths,13868572,Doug,,78733,30.33411,-97.86682,Entire home/apt,190,7,1,2022-11-14,0.10,1,364,1,
750918214575619735,Rental unit in Austin · ★4.93 · 2 bedrooms · 2 beds · 2 baths,35817561,Jen And Steven,,78723,30.31658,-97.70012,Entire home/apt,81,1,30,2023-09-04,3.11,77,363,30,
750920471937174919,Home in Austin · 1 bedroom · 1 bed · 1 private bath,19789523,Lisa,,78744,30.15819999999999,-97.7124154,Private room,90,1,1,2023-04-16,0.20,2,170,1,
750935541976547992,Guesthouse in Austin · 3 bedrooms · 4 beds · 2 baths,201127651,Vacasa Texas,,78745,30.19476,-97.8367,Entire home/apt,412,2,2,2023-04-10,0.20,30,364,2,
750936735493070436,Condo in Austin · 1 bedroom · 2 beds · 1 bath,201127651,Vacasa Texas,,78701,30.25593,-97.73781,Entire home/apt,266,1,1,2022-12-21,0.11,30,364,1,
750940177589493401,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,114230450,Bailey,,78704,30.25206,-97.75652,Entire home/apt,365,14,6,2023-05-08,0.60,1,180,6,
750969525847868199,Home in Austin · ★4.59 · 2 bedrooms · 2 beds · 2.5 baths,96582917,Polaris,,78725,30.23737,-97.59004,Entire home/apt,118,1,17,2023-07-05,1.71,1,43,17,
751189795347671957,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78741,30.2255099,-97.70533739999999,Entire home/apt,98,31,0,,,136,356,0,
751353929221584625,Home in Austin · 4 bedrooms · 3 beds · 3 baths,12399486,Julie,,78703,30.2934728,-97.77649919999999,Entire home/apt,343,1,0,,,24,333,0,
751416786447704649,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,45547123,Kyle,,78751,30.31817,-97.73119,Private room,40,5,4,2023-09-06,0.49,6,3,4,
751526859355829970,Rental unit in Austin · ★4.38 · 2 bedrooms · 2 beds · 2 baths,171918351,Abby,,78727,30.44214,-97.74506,Entire home/apt,112,3,8,2023-05-01,0.81,11,312,8,
751575840075513171,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,458767476,Fionn,,78744,30.20084,-97.75275,Private room,90,30,1,2023-09-02,1,3,260,1,
751598230760818129,Rental unit in Austin · 1 bedroom · 1 bed · 1 private bath,3789132,Clara,,78702,30.26408,-97.72568,Private room,75,3,0,,,1,0,0,
751609834994418575,Home in Austin · 3 bedrooms · 2 beds · 2.5 baths,9487203,Andrew,,78723,30.30946819999999,-97.6843413,Entire home/apt,349,1,0,,,1,312,0,
751937626357506924,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78725,30.2599025,-97.6741397,Entire home/apt,133,31,0,,,136,325,0,
751947208481017119,Home in Austin · 2 bedrooms · 2 beds · 1 bath,457752424,Allyse,,78702,30.25322,-97.71452,Entire home/apt,125,20,0,,,1,364,0,
752055213978314333,Rental unit in Austin · ★4.43 · 2 bedrooms · 2 beds · 2 baths,405833537,Frontdesk,,78758,30.4040752,-97.7218415,Entire home/apt,211,1,40,2023-09-01,4.01,18,6,40,
752059799556099283,Home in Austin · ★4.89 · 3 bedrooms · 4 beds · 2 baths,112261391,Jenn,,78728,30.43912,-97.6839,Entire home/apt,136,1,27,2023-07-30,2.88,1,85,27,
752085950697127285,Home in Austin · 3 bedrooms · 3 beds · 3 baths,228867269,Mitchell,,78744,30.15341,-97.71921,Entire home/apt,799,4,0,,,1,358,0,
752125181989269997,Rental unit in Austin · ★4.63 · 1 bedroom · 1 bed · 1 bath,452535222,Chesley,,78704,30.25511,-97.76135,Entire home/apt,106,2,16,2023-05-28,1.91,1,98,16,
752166210645501114,Home in Austin · 3 bedrooms · 4 beds · 2 baths,67578038,Coy,,78734,30.38382,-97.91777,Entire home/apt,450,3,0,,,1,349,0,
752193862182154741,Home in Austin · 1 bedroom · 1 bed · 1 private bath,149266856,Rachel,,78729,30.46580758099974,-97.76790594202554,Private room,55,2,2,2023-07-24,0.57,1,0,2,
752233466241044771,Rental unit in Austin · ★5.0 · Studio · 1 bed · 1 bath,2711307,Michelle,,78701,30.26815,-97.74003,Entire home/apt,108,3,6,2023-03-22,0.61,1,2,6,
752278350192778461,Home in Austin · ★5.0 · 3 bedrooms · 5 beds · 2 baths,486243658,Ivan,,78744,30.19649075408444,-97.72929233557277,Entire home/apt,250,2,9,2023-08-20,1.81,3,0,9,
752409629558547099,Home in Austin · ★4.75 · 2 bedrooms · 2 beds · 1 bath,396784850,Grand Welcome,,78704,30.23777,-97.75868,Entire home/apt,180,1,4,2023-03-20,0.50,32,354,4,
752437531671032074,Vacation home in Austin · 1 bedroom · 1 bed · 1 bath,486232518,Joe,,78758,30.37832,-97.7118,Entire home/apt,70,28,1,2023-08-12,1,4,333,1,
752441225497214182,Home in Austin · 2 bedrooms · 2 beds · 3 baths,133712285,Laura,,78703,30.28335,-97.76235,Entire home/apt,350,1,1,2022-12-07,0.11,1,323,1,
752527931755793971,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,78717,30.4886,-97.77275,Entire home/apt,142,30,0,,,112,364,0,
752701138503761497,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,24641560,Ian,,78752,30.3295108,-97.7191605,Entire home/apt,109,28,30,2023-07-05,2.91,1,325,30,
752754534393245447,Home in Austin · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,434308464,AvantStay,,78704,30.2278541,-97.7667768,Entire home/apt,218,1,16,2023-09-01,1.57,22,342,16,
752825842957971451,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 2 baths,54882601,Justin,,78753,30.34838,-97.70034,Entire home/apt,132,2,38,2023-09-07,3.77,1,122,38,
752867533273925885,Villa in Austin · 5 bedrooms · 5 beds · 5 baths,55899566,Ronald And Natalie,,78724,30.28417618750067,-97.58083333187255,Entire home/apt,2250,1,1,2023-06-11,0.33,6,345,1,
752896528896886356,Home in Austin · ★4.86 · 3 bedrooms · 3 beds · 2 baths,486355153,Dung,,78724,30.318214626609944,-97.62187990350742,Entire home/apt,108,1,29,2023-07-23,2.88,1,340,29,
752923961975429089,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,3985623,Julianne,,78731,30.3550719,-97.7644419,Entire home/apt,225,2,11,2023-07-30,1.13,1,264,11,
753556036090366756,Home in Austin · 1 bedroom · 1 bed · 1 private bath,215392010,Kevin,,78724,30.27722,-97.63232,Private room,102,1,1,2022-11-18,0.10,1,365,1,
753612028980825918,Rental unit in Austin · ★4.89 · 1 bedroom · 1 bed · 1 bath,35817561,Jen And Steven,,78741,30.22469,-97.7061,Entire home/apt,73,1,38,2023-07-20,3.75,77,365,38,
753629257191833978,Rental unit in Austin · ★4.93 · 2 bedrooms · 2 beds · 2 baths,35817561,Jen And Steven,,78741,30.22976,-97.70985,Entire home/apt,78,1,15,2023-09-06,1.56,77,349,15,
753654410730722035,Townhouse in Austin · 3 bedrooms · 3 beds · 2.5 baths,14396195,Zain,,78745,30.18626,-97.78273,Entire home/apt,179,170,0,,,1,363,0,
753710452016906653,Home in Austin · ★4.94 · 4 bedrooms · 5 beds · 3 baths,408344815,Brandon,,78725,30.216994436139746,-97.63124655331744,Entire home/apt,329,1,17,2023-08-13,2.63,1,306,17,
753716840448454003,Guesthouse in Austin · 2 bedrooms · 6 beds · 2 baths,69191999,Chi,,78722,30.28807,-97.71313,Entire home/apt,189,2,1,2023-04-24,0.21,6,174,1,
754140584246919047,Villa in Austin · 3 bedrooms · 4 beds · 3 baths,93307480,Jerry,,78746,30.34349317992524,-97.7901216968894,Entire home/apt,1500,3,0,,,1,361,0,
754221613125140534,Home in Austin · ★4.94 · 4 bedrooms · 6 beds · 3 baths,441797096,Alejandro,,78703,30.281742782907127,-97.77287018859249,Entire home/apt,383,2,16,2023-09-03,4.85,2,350,16,
754311940399731304,Home in Austin · ★4.95 · 4 bedrooms · 7 beds · 3 baths,20902376,Bonnie,,78741,30.22178611117841,-97.69577833691464,Entire home/apt,230,2,21,2023-08-20,2.14,3,308,21,
754339782406939166,Home in Austin · ★4.94 · 1 bedroom · 1 bed · 1 private bath,225943258,Karpis,,78702,30.27636,-97.71263,Private room,89,1,34,2023-08-24,3.41,1,327,34,
754363235311273162,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,486618124,Samuel,,78753,30.3935188,-97.6598338,Private room,60,1,33,2023-08-22,3.36,1,41,33,
754424903075505814,Guesthouse in Austin · ★4.63 · 1 bedroom · 2 beds · 1 bath,486633794,Drew,,78735,30.23851,-97.84708,Entire home/apt,64,1,51,2023-09-05,5.86,1,333,51,
754471498039697381,Guest suite in Austin · ★4.88 · 1 bedroom · 1 bed · 1 bath,18423209,Xiomara,,78703,30.28145,-97.77186,Entire home/apt,104,3,8,2023-09-04,0.81,1,324,8,
754619796411254498,Condo in Austin · 1 bedroom · 1 bed · 1 bath,110745602,Trevor,,78705,30.29804,-97.74297,Entire home/apt,59,30,0,,,1,180,0,
754881068625690521,Home in Austin · ★4.92 · 2 bedrooms · 2 beds · 1 bath,21356237,Anjanette,,78745,30.21374,-97.76653,Entire home/apt,100,1,39,2023-09-03,4.33,1,243,39,
754965056358787882,Home in Austin · 2 bedrooms · 2 beds · 2.5 baths,3538703,Mike,,78722,30.28449,-97.72032,Entire home/apt,250,31,0,,,1,152,0,
755033904062721949,Guesthouse in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,50465204,Tara Elgin,,78751,30.30446,-97.73652,Entire home/apt,179,2,28,2023-06-25,2.79,1,142,28,
755113330164230391,Boutique hotel in Austin · Studio · 2 beds · 1 shared bath,78455367,Hotel Ella,,78705,30.28297,-97.74422,Private room,328,1,2,2023-03-13,0.20,12,308,2,
755127136247127258,Boutique hotel in Austin · Studio · 1 bed · 1 private bath,78455367,Hotel Ella,,78705,30.28349,-97.74634,Private room,347,1,0,,,12,313,0,
755132529133708496,Boutique hotel in Austin · 1 bedroom · 1 bed · 1 private bath,78455367,Hotel Ella,,78705,30.28424,-97.74456,Private room,323,1,0,,,12,312,0,
755152322224296498,Home in Austin · ★4.71 · 3 bedrooms · 6 beds · 2 baths,363176761,Jaz Marie,,78721,30.2851714,-97.67903849999999,Entire home/apt,130,1,21,2023-08-27,2.09,1,329,21,
755157608926946534,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,114422088,French Cowboys Management,,78704,30.25055,-97.77673,Entire home/apt,197,2,12,2023-09-02,1.43,25,331,12,
755285095917564388,Home in Austin · 2 bedrooms · 2 beds · 1 bath,42795006,Miles,,78744,30.18681,-97.74331,Entire home/apt,73,31,0,,,2,358,0,
755381780560489538,Condo in Austin · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,31113020,Shawn,,78704,30.23214304459329,-97.7766920393092,Entire home/apt,111,1,6,2023-09-04,3.16,1,200,6,
755672804161441366,Boutique hotel in Austin · Studio · 1 bed · 1 private bath,78455367,Hotel Ella,,78705,30.28369,-97.74629,Private room,334,1,0,,,12,295,0,
755688369966735703,Home in Austin · ★5.0 · 3 bedrooms · 8 beds · 2 baths,342014,Mandy,,78749,30.215171434075142,-97.83712403698502,Entire home/apt,311,28,18,2023-05-28,2.23,1,0,18,
755705843784933033,Vacation home in Austin · 1 bedroom · 2 beds · 1 bath,478633299,Pedro And Jomary,,78701,30.2716228,-97.7473996,Entire home/apt,182,1,1,2023-06-11,0.33,9,54,1,
755711350031921832,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,95139463,Felicity,,78701,30.27522,-97.7446,Entire home/apt,99,30,0,,,22,90,0,
755720941841772511,Townhouse in Austin · ★4.86 · 3 bedrooms · 3 beds · 2 baths,119143694,Paola,,78746,30.27764,-97.8,Entire home/apt,301,3,14,2023-06-19,1.44,1,157,14,
755765405326663050,Rental unit in Austin · ★4.50 · 2 bedrooms · 2 beds · 1 bath,94705836,Austin,,78752,30.33604,-97.70743,Entire home/apt,85,3,6,2023-04-30,0.68,18,261,6,
755788272252554333,Guesthouse in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,27278489,Kate,,78703,30.27657,-97.76092,Entire home/apt,216,2,20,2023-08-27,2.29,1,210,20,
755836153014514699,Home in Austin · 3 bedrooms · 3 beds · 2.5 baths,29508553,Alexandra,,78741,30.22541,-97.69726,Entire home/apt,140,5,2,2023-01-04,0.23,1,19,2,
755836250315530623,Condo in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,244121753,Nils,,78701,30.2564542,-97.738827,Entire home/apt,319,2,32,2023-09-04,3.44,7,160,32,
755836260647616627,Guesthouse in Austin · ★4.94 · 1 bedroom · 1 bed · 1 bath,6563595,Brett,,78702,30.25649,-97.72954,Entire home/apt,112,3,34,2023-09-10,4.02,1,296,34,
755873488213411369,Condo in The Hills · ★5.0 · 1 bedroom · 1 bed · 1 bath,126426527,Stephanie,,78738,30.3504046,-97.9904069,Entire home/apt,139,2,33,2023-09-03,3.41,1,208,33,
755928084379455583,Rental unit in Austin · ★4.55 · 2 bedrooms · 2 beds · 1 bath,274552333,Evonify,,78751,30.30256,-97.73563,Entire home/apt,126,1,31,2023-08-27,3.08,126,344,31,
755939051836940284,Villa in Austin · ★5.0 · 2 bedrooms · 2 beds · 0 baths,55899566,Ronald And Natalie,,78724,30.283157510775364,-97.58185784921264,Entire home/apt,395,1,9,2023-09-04,0.96,6,348,9,
755945598847721052,Rental unit in Austin · ★4.51 · 2 bedrooms · 2 beds · 1 bath,274552333,Evonify,,78751,30.30104,-97.73358,Entire home/apt,126,1,37,2023-07-30,3.72,126,339,37,
755953535419984468,Rental unit in Austin · ★4.50 · 2 bedrooms · 2 beds · 1 bath,274552333,Evonify,,78751,30.30259,-97.73532,Entire home/apt,126,1,26,2023-08-11,2.58,126,341,26,
755959547987074041,Rental unit in Austin · ★4.39 · 2 bedrooms · 2 beds · 1 bath,274552333,Evonify,,78705,30.30057,-97.73378,Entire home/apt,126,1,38,2023-08-19,3.79,126,341,38,
756093162110421794,Home in Austin · 2 bedrooms · 2 beds · 1 bath,84882426,Kevin,,78704,30.25152,-97.776,Entire home/apt,135,3,1,2022-11-14,0.10,6,124,1,
756407225664324701,Serviced apartment in Austin · 2 bedrooms · 3 beds · 2 baths,234194182,Chris,,78701,30.27096,-97.74848,Entire home/apt,374,2,0,,,4,82,0,
756439192760287364,Home in Austin · 2 bedrooms · 2 beds · 1 bath,1739801,Terry,,78702,30.262369565932637,-97.73385120912323,Entire home/apt,789,2,2,2022-12-11,0.21,2,351,2,
756450052273890411,Home in Austin · ★4.69 · 5 bedrooms · 6 beds · 0 baths,456475914,Evolve,,78758,30.36711,-97.70735,Entire home/apt,542,2,13,2023-08-20,1.32,45,359,13,
756463467047429043,Villa in Austin · 4 bedrooms · 6 beds · 3.5 baths,100680076,Almog,,78704,30.25464,-97.76857,Entire home/apt,1399,1,2,2023-07-23,0.34,5,53,2,
756532631597833965,Rental unit in Austin · ★4.70 · 2 bedrooms · 2 beds · 2 baths,203799281,CandR,,78704,30.2509,-97.74947,Entire home/apt,125,2,23,2023-08-20,2.73,1,59,23,
756534078244586007,Condo in Austin · 2 bedrooms · 2 beds · 2.5 baths,67518368,Kevin,,78704,30.239261810248472,-97.75126533491819,Entire home/apt,140,30,2,2023-07-08,0.58,1,48,2,
756583365719410326,Home in Austin · ★5.0 · 5 bedrooms · 5 beds · 3 baths,433622295,Samuel,,78703,30.277651702245084,-97.75625867350472,Entire home/apt,387,2,13,2023-09-03,2.17,3,209,13,
756584947528739630,Villa in Austin · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,55899566,Ronald And Natalie,,78724,30.2840284,-97.58102099999999,Entire home/apt,395,1,13,2023-08-20,1.42,6,350,13,
756591447633444476,Villa in Austin · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,55899566,Ronald And Natalie,,78724,30.2840284,-97.58102099999999,Entire home/apt,395,1,9,2023-09-03,0.89,6,346,9,
756592050686743392,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,45547123,Kyle,,78751,30.320235177584753,-97.72974845850526,Private room,74,4,9,2023-07-13,1.11,6,0,9,
756601320157515159,Villa in Austin · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,55899566,Ronald And Natalie,,78724,30.28448111613272,-97.57979347360613,Entire home/apt,395,1,19,2023-07-16,1.88,6,348,19,
756609238305381073,Villa in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,55899566,Ronald And Natalie,,78724,30.2840284,-97.58102099999999,Entire home/apt,295,1,20,2023-08-07,2.26,6,350,20,
756656673473607247,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,370754207,Serita,,78758,30.36330828703229,-97.71144850965011,Entire home/apt,310,2,6,2023-05-07,0.88,23,124,6,
756671193336381249,Home in Austin · 4 bedrooms · 6 beds · 2 baths,165133143,Marie,,78731,30.32880979999999,-97.7551881,Entire home/apt,299,3,2,2023-03-19,0.32,1,249,2,
757124912350145287,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,78741,30.2255099,-97.70533739999999,Entire home/apt,136,31,1,2023-03-11,0.16,136,343,1,
757145093222533216,Home in Austin · ★5.0 · 4 bedrooms · 6 beds · 2.5 baths,37977755,Angie,,78733,30.3524054,-97.8621057,Entire home/apt,450,7,6,2023-06-14,1.08,1,0,6,
757149212148054249,Townhouse in Austin · 2 bedrooms · 2 beds · 2.5 baths,5787900,Amelia,,78704,30.24567,-97.77543,Entire home/apt,261,28,0,,,1,146,0,
757214608979734956,Rental unit in Austin · ★4.67 · 1 bedroom · 1 bed · 1 bath,171918351,Abby,,78727,30.44043,-97.74362,Entire home/apt,87,3,6,2023-04-27,0.68,11,0,6,
757257823443551730,Rental unit in Austin · ★4.62 · 1 bedroom · 1 bed · 1 bath,171918351,Abby,,78727,30.4404,-97.74326,Entire home/apt,87,3,13,2023-05-01,1.34,11,0,13,
757309615613636148,Home in Austin · 2 bedrooms · 2 beds · 1 bath,62528797,Patrick,,78745,30.2118706,-97.7824437,Entire home/apt,105,30,1,2023-07-31,0.71,1,54,1,
757445723825308158,Home in Austin · ★4.96 · 5 bedrooms · 8 beds · 3 baths,410169720,Jason,,78702,30.26167,-97.73346,Entire home/apt,100,1,80,2023-09-04,7.95,8,316,80,
757547621402476015,Rental unit in Austin · ★4.89 · Studio · 1 bed · 1 bath,434375839,Tessa,,78702,30.2655,-97.73249,Entire home/apt,99,8,35,2023-08-06,3.48,9,63,35,
757841416966424070,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,487285453,Kevin,,78704,30.253272482544702,-97.76529489628459,Entire home/apt,225,2,2,2023-03-14,0.23,1,64,2,
757908498833675903,Home in Austin · ★4.80 · 5 bedrooms · 5 beds · 2 baths,367565136,Dijo,,78727,30.43214,-97.71601,Entire home/apt,626,2,20,2023-08-27,2.06,17,223,20,
757965532671126979,Home in Austin · 3 bedrooms · 2 beds · 2.5 baths,53598862,Myste,,78728,30.47139,-97.68232,Entire home/apt,250,2,0,,,2,354,0,
758000213390113913,Home in Austin · 4 bedrooms · 3 beds · 3.5 baths,53598862,Myste,,78728,30.47007,-97.68039,Private room,85,1,0,,,2,362,0,
758215183425642979,Rental unit in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,141885946,CozySuites,,78745,30.21235,-97.77132,Entire home/apt,103,2,5,2023-08-13,0.89,15,355,5,
758218320860045376,Rental unit in Austin · ★4.60 · 2 bedrooms · 3 beds · 2 baths,141885946,CozySuites,,78745,30.212880795988976,-97.7727094835252,Entire home/apt,103,2,5,2023-08-21,1.40,15,353,5,
758233654711402463,Condo in Austin · ★4.64 · 2 bedrooms · 3 beds · 1.5 baths,159363493,Simone,,78741,30.2162503,-97.7357504,Entire home/apt,97,2,45,2023-08-08,4.52,2,20,45,
758553498811231941,Rental unit in Austin · ★4.90 · 1 bedroom · 2 beds · 1 bath,487404728,Javoris,,78703,30.2745425,-97.7570769,Entire home/apt,101,1,20,2023-09-03,3.70,1,132,20,
758561864190107190,Home in Austin · 1 bedroom · 1 bed · 1 bath,17852167,Tyler,,78704,30.2586033,-97.762659,Entire home/apt,125,21,1,2023-01-26,0.13,1,98,1,
758619858229558746,Serviced apartment in Austin · 2 bedrooms · 3 beds · 2 baths,82135388,David,,78701,30.2716228,-97.7473996,Entire home/apt,895,4,1,2023-03-15,0.17,2,70,1,
758652125201283201,Condo in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,3125482,Gatto,,78758,30.40813,-97.69822,Entire home/apt,80,30,8,2023-05-26,0.81,2,141,8,
758730879792714678,Rental unit in Austin · ★5.0 · Studio · 1 bed · 1 bath,26185286,Silvia,,78756,30.32793,-97.73173,Entire home/apt,60,14,3,2023-05-05,0.34,1,165,3,
759299834647926193,Home in Austin · ★4.90 · 3 bedrooms · 3 beds · 2 baths,178065877,Dakota,,78704,30.24361,-97.76449,Entire home/apt,150,2,31,2023-09-04,3.16,13,219,31,
759411351067922043,Home in Austin · ★4.80 · 3 bedrooms · 3 beds · 3 baths,487562746,Cassie,,78754,30.33189,-97.65118,Entire home/apt,249,2,5,2023-05-21,0.52,1,328,5,
759436277454866075,Rental unit in Austin · ★4.33 · 2 bedrooms · 2 beds · 1 bath,274552333,Evonify,,78752,30.32164,-97.71391,Entire home/apt,88,1,6,2023-01-08,0.61,126,55,6,
759436351634122555,Rental unit in Austin · ★4.08 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32329,-97.71407,Entire home/apt,61,1,12,2023-09-02,1.29,126,357,12,
759436449043929033,Rental unit in Austin · ★4.25 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32291,-97.71421,Entire home/apt,102,1,4,2023-07-30,0.42,126,362,4,
759436556657044563,Rental unit in Austin · ★4.52 · 1 bedroom · 2 beds · 1 bath,274552333,Evonify,,78752,30.32311,-97.71187,Entire home/apt,61,1,21,2023-08-12,2.40,126,352,21,
759436632141208937,Rental unit in Austin · ★4.40 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32351,-97.71273,Entire home/apt,100,1,5,2023-01-14,0.51,126,360,5,
759436893196752622,Rental unit in Austin · ★4.0 · 2 bedrooms · 2 beds · 1 bath,274552333,Evonify,,78752,30.3214,-97.71264,Entire home/apt,112,1,14,2023-05-29,1.43,126,355,14,
